file,class,method,variable,usage
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,hashCode/0,HASH_SEED,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"insertFormats/2[java.lang.String,java.util.ArrayList<java.lang.String>]",QUOTE,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"insertFormats/2[java.lang.String,java.util.ArrayList<java.lang.String>]",START_FMT,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"insertFormats/2[java.lang.String,java.util.ArrayList<java.lang.String>]",END_FE,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"insertFormats/2[java.lang.String,java.util.ArrayList<java.lang.String>]",START_FE,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"appendQuotedString/3[java.lang.String,java.text.ParsePosition,java.lang.StringBuilder]",QUOTE,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,getFormat/1[java.lang.String],registry,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,getFormat/1[java.lang.String],START_FMT,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"ExtendedMessageFormat/3[java.lang.String,java.util.Locale,java.util.Map<java.lang.String,? extends org.apache.commons.lang3.text.FormatFactory>]",DUMMY_PATTERN,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"ExtendedMessageFormat/3[java.lang.String,java.util.Locale,java.util.Map<java.lang.String,? extends org.apache.commons.lang3.text.FormatFactory>]",registry,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,toPattern/0,toPattern,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,applyPattern/1[java.lang.String],registry,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,applyPattern/1[java.lang.String],QUOTE,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,applyPattern/1[java.lang.String],START_FMT,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,applyPattern/1[java.lang.String],toPattern,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,applyPattern/1[java.lang.String],END_FE,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,applyPattern/1[java.lang.String],START_FE,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"parseFormatDescription/2[java.lang.String,java.text.ParsePosition]",QUOTE,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"parseFormatDescription/2[java.lang.String,java.text.ParsePosition]",END_FE,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"parseFormatDescription/2[java.lang.String,java.text.ParsePosition]",START_FE,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"readArgumentIndex/2[java.lang.String,java.text.ParsePosition]",START_FMT,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"readArgumentIndex/2[java.lang.String,java.text.ParsePosition]",END_FE,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,"ExtendedMessageFormat/2[java.lang.String,java.util.Map<java.lang.String,? extends org.apache.commons.lang3.text.FormatFactory>]",registry,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,equals/1[java.lang.Object],registry,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,equals/1[java.lang.Object],toPattern,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testLongArray/0,baseStr,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testLongArray/0,base,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testBlank/0,baseStr,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testBlank/0,base,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testObject/0,baseStr,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testObject/0,base,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testLong/0,baseStr,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testLong/0,base,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testAppendSuper/0,baseStr,5
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testAppendSuper/0,base,5
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testArray/0,baseStr,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testArray/0,base,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testLongArrayArray/0,baseStr,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testLongArrayArray/0,base,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testObjectArray/0,baseStr,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testObjectArray/0,base,5
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testMap/0,baseStr,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testMap/0,base,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testCollection/0,baseStr,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,org.apache.commons.lang3.builder.DefaultToStringStyleTest,testCollection/0,base,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\FailableObjDoubleConsumer.java,org.apache.commons.lang3.function.FailableObjDoubleConsumer,nop/0,NOP,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\AbstractConcurrentInitializerCloseAndExceptionsTest.java,org.apache.commons.lang3.concurrent.AbstractConcurrentInitializerCloseAndExceptionsTest$CloseableObject,close/0,closed,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\AbstractConcurrentInitializerCloseAndExceptionsTest.java,org.apache.commons.lang3.concurrent.AbstractConcurrentInitializerCloseAndExceptionsTest$CloseableObject,isClosed/0,closed,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\FailableIntPredicate.java,org.apache.commons.lang3.function.FailableIntPredicate,falsePredicate/0,FALSE,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\FailableIntPredicate.java,org.apache.commons.lang3.function.FailableIntPredicate,truePredicate/0,TRUE,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,"ReflectionDiffBuilder/2[org.apache.commons.lang3.builder.DiffBuilder<T>,java.lang.String[]]",excludeFieldNames,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,"ReflectionDiffBuilder/2[org.apache.commons.lang3.builder.DiffBuilder<T>,java.lang.String[]]",diffBuilder,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,setExcludeFieldNames/1[java.lang.String[]],excludeFieldNames,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,accept/1[java.lang.reflect.Field],excludeFieldNames,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,toExcludeFieldNames/1[java.lang.String[]],excludeFieldNames,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,appendFields/1[java.lang.Class<?>],diffBuilder,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,build/0,diffBuilder,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,getLeft/0,diffBuilder,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,getRight/0,diffBuilder,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,org.apache.commons.lang3.builder.ReflectionDiffBuilder,getExcludeFieldNames/0,excludeFieldNames,1
